Num of Titles (Active),Dewey Classification Top Line,Dewey Classification
0,338,338.10942999999997
4,338,338.10943
0,338,338.10943021
2,338,338.109431
0,338,338.1094341
0,338,338.109437
2,338,338.10944
1,338,338.109448
1,338,338.10945
0,338,338.10946
4,338,338.10947
1,338,338.10947/091734
0,338,338.1094723
0,338,338.1094756
1,338,338.109479
0,338,338.1094793
1,338,338.109494
1,338,338.10949409034
1,338,338.1095
3,338,338.10951
2,338,338.10951/09045
0,338,338.10951/38
0,338,338.109510903
1,338,338.10951249
0,338,338.1095138
3,338,338.10952
1,338,338.10952115
5,338,338.10954
0,338,338.10954/75
0,338,338.1095405
1,338,338.109541
1,338,338.1095412
1,338,338.10954509034
1,338,338.109545509034
1,338,338.1095484
1,338,338.1095491
1,338,338.1095492
0,338,338.1095496
1,338,338.109561
1,338,338.1095694
2,338,338.10959
1,338,338.109591
2,338,338.109595
1,338,338.10959709045
1,338,338.109598
0,338,338.10959809049
0,338,338.1095983
2,338,338.1096
2,338,338.10962
2,338,338.10963
1,338,338.10964
0,338,338.1096652
0,338,338.10967
2,338,338.1096711
1,338,338.109676
1,338,338.109678
1,338,338.10968
1,338,338.1096875/5
0,338,338.10968755
2,338,338.1097
0,338,338.109701
1,338,338.10971
0,338,338.1097127
1,338,338.109713
2,338,338.109714
6,338,338.10972
2,338,338.10972/109034
1,338,338.1097283
2,338,338.109729
0,338,338.1097291
1,338,338.10972973
17,338,338.10973
1,338,338.10973000000001
0,338,338.109730904
1,338,338.10974
1,338,338.1097409034
2,338,338.109747/1
1,338,338.1097471
1,338,338.1097473
4,338,338.10975
1,338,338.1097509034
1,338,338.109752/09032
0,338,338.109758/109034
0,338,338.109758109034
3,338,338.109764
1,338,338.109771
1,338,338.109773/89
1,338,338.10977305
1,338,338.10977389
3,338,338.109777
0,338,338.10977709048
1,338,338.109789
1,338,338.109794/5
1,338,338.109794/98
2,338,338.1098
3,338,338.10981
1,338,338.1098105
0,338,338.10982
0,338,338.10983/0904
6,338,338.109861
1,338,338.109892133
0,338,338.10994
0,338,338.11
0,338,338.119
0,338,338.12
1,338,338.120038745
0,338,338.120934589
0,338,338.120934590
1,338,338.12093468
1,338,338.12093478
0,338,338.120945689
0,338,338.123094589
1,338,338.123478
2,338,338.124589
0,338,338.12459
1,338,338.124592
1,338,338.12468
1,338,338.124689
1,338,338.1247
1,338,338.12478
1,338,338.125690
2,338,338.12578
1,338,338.125790
1,338,338.1258
1,338,338.12589
1,338,338.12679
1,338,338.126790
4,338,338.12689
1,338,338.126890
1,338,338.1269
1,338,338.1278
1,338,338.12785
1,338,338.127890
1,338,338.1279
1,338,338.12790
0,338,338.12890
6,338,338.13
1,338,338.130954
1,338,338.133150973
1,338,338.133895209595
1,338,338.1349
7,338,338.14
1,338,338.15
1,338,338.152
39,338,338.16
1,338,338.16091724
0,338,338.1609410904
0,338,338.16095
1,338,338.16096
2,338,338.160973
1,338,338.160986144
2,338,338.161
1,338,338.16109561
4,338,338.162
0,338,338.1620973
0,338,338.1630975
4,338,338.17
1,338,338.170971
2,338,338.173
1,338,338.17310971
0,338,338.17310973
1,338,338.17315
1,338,338.17315094709045
0,338,338.173171
0,338,338.17318
0,338,338.17318095
0,338,338.173180951275
0,338,338.173180954
1,338,338.17318097
0,338,338.173180973
1,338,338.1733409892
1,338,338.17351
1,338,338.17351095
1,338,338.173510954
0,338,338.17351096
1,338,338.1735109668109
0,338,338.17351097
1,338,338.17351097210904
2,338,338.17353
1,338,338.173577097265
0,338,338.17361
0,338,338.173610954
0,338,338.173610975939
1,338,338.1736109861
0,338,338.1736109881
1,338,338.1736109969
1,338,338.1737
1,338,338.173709861
3,338,338.17371
0,338,338.173710946
1,338,338.17371095484
1,338,338.17371097209033
1,338,338.17371097291
1,338,338.1737109752
0,338,338.1737109769
1,338,338.1737209512450904
0,338,338.173720954
2,338,338.17373
0,338,338.17373092
1,338,338.17373096762
1,338,338.173730972865
4,338,338.1737309861
2,338,338.17374
1,338,338.173740729845
2,338,338.17374098
0,338,338.17375095409034
0,338,338.173790973
0,338,338.1738
2,338,338.17382
1,338,338.173850913
0,338,338.17385109595
1,338,338.17385109598
1,338,338.17385109861
1,338,338.17389
1,338,338.174
0,338,338.174304
1,338,338.174309569409041
1,338,338.174630994
0,338,338.174772
1,338,338.174772098161
0,338,338.174809
1,338,338.1749
1,338,338.17490952
1,338,338.17490994
0,338,338.1749751
0,338,338.17497517
1,338,338.17498
1,338,338.1749809510903
0,338,338.174980959
0,338,338.17498096
1,338,338.1749809667
0,338,338.17498097
1,338,338.174980971128
1,338,338.174980973
0,338,338.174987
1,338,338.17499096
0,338,338.175096
1,338,338.17535
0,338,338.175655
1,338,338.17596609492
1,338,338.17596609861
7,338,338.176
0,338,338.17600973
1,338,338.17609436
1,338,338.1762
1,338,338.1762009415
1,338,338.17620099429
1,338,338.17620978
1,338,338.176209788
1,338,338.17621309229429
1,338,338.1762142
0,338,338.17630099
1,338,338.17639
2,338,338.1764
1,338,338.176400943109045
1,338,338.176400973
1,338,338.17641302
0,338,338.1765
1,338,338.176500941
1,338,338.1765009752
1,338,338.1768091724
3,338,338.177
1,338,338.177021
0,338,338.1770973
1,338,338.177109512
1,338,338.17740966
1,338,338.1791
2,338,338.17911
16,338,338.18
3,338,338.1805
0,338,338.180905
0,338,338.18091717
0,338,338.18091722
0,338,338.18091724
0,338,338.1809172409045
2,338,338.1809177
1,338,338.180973
1,338,338.180975
9,338,338.181
1,338,338.18235
3,338,338.184
2,338,338.1841
1,338,338.18431
1,338,338.1843109045
3,338,338.1847
0,338,338.18479809044
1,338,338.18494
1,338,338.18499
1,338,338.1851
1,338,338.185151
0,338,338.1852
2,338,338.1854
1,338,338.18561
2,338,338.1863
0,338,338.1866
0,338,338.1867
1,338,338.1867571
1,338,338.1868
0,338,338.186891
1,338,338.186897
2,338,338.1871
1,338,338.1871208997
8,338,338.1873
0,338,338.1873095
1,338,338.1881
1,338,338.18861
71,338,338.19
0,338,338.19015516
1,338,338.190223
1,338,338.19023468
0,338,338.19024
1,338,338.19071081
1,338,338.19090511
0,338,338.19094
0,338,338.190962
0,338,338.190972
0,338,338.190973
1,338,338.1909795
1,338,338.191724
1,338,338.191724 22
2,338,338.191732
2,338,338.192034
1,338,338.1920345
1,338,338.1923
1,338,338.192340
0,338,338.1923470
1,338,338.192356
3,338,338.19236
1,338,338.192384
1,338,338.192834
1,338,338.193
3,338,338.194
1,338,338.1947
2,338,338.195
2,338,338.1951
1,338,338.1951091734
5,338,338.1954
1,338,338.19547
0,338,338.195492
3,338,338.1956
0,338,338.1959
1,338,338.19597
0,338,338.196
1,338,338.19667
1,338,338.1966925
1,338,338.1967
0,338,338.19678
1,338,338.1968
0,338,338.197
2,338,338.1971
3,338,338.1972
1,338,338.197291
1,338,338.19729999999998
6,338,338.1973
1,338,338.197309045
1,338,338.197471
1,338,338.1975727
1,338,338.1983
1,338,338.19861
0,338,338.199023
28,338,338.2
1,338,338.2/05
0,338,338.2/089/973
0,338,338.2/09172/4
1,338,338.2/097
1,338,338.2/0971
0,338,338.2/09711/62
3,338,338.2/0973
1,338,338.2/0985
5,338,338.2/3
1,338,338.2/32
1,338,338.2/324
0,338,338.2/328
1,338,338.2/3282
0,338,338.2/32820973
0,338,338.2/3282098
1,338,338.2/3285/0973
1,338,338.2/36
0,338,338.2/6
1,338,338.2/7
1,338,338.2/7/209769
1,338,338.2/7/2805
1,338,338.2/7/2809713
1,338,338.2/7/28205
1,338,338.2/7/42109724
1,338,338.2/7/6320951
1,338,338.2/72/097305
1,338,338.2/724
1,338,338.2/724/05
1,338,338.2/724/0941
1,338,338.2/724/0943
2,338,338.2/724/0951
1,338,338.2/724/0952
0,338,338.2/724/095222
1,338,338.2/724/0974
1,338,338.2/724/09754
1,338,338.2/724/09764551
0,338,338.2/7240951
1,338,338.2/724095109034
1,338,338.2/7240954
2,338,338.2/7240973
0,338,338.2/72409754
2,338,338.2/72409761
1,338,338.2/725/097480904
8,338,338.2/728
1,338,338.2/728/021
1,338,338.2/728/0941
1,338,338.2/728/0947
1,338,338.2/728/0971
2,338,338.2/728/0973
1,338,338.2/728/097309045
1,338,338.2/728/09773
3,338,338.2/7280947
1,338,338.2/72809481
1,338,338.2/728094843
1,338,338.2/7280951
1,338,338.2/72809536
2,338,338.2/7280955
0,338,338.2/728096
0,338,338.2/72809669
2,338,338.2/7280973
0,338,338.2/728097309162
2,338,338.2/72809763
2,338,338.2/7280984
1,338,338.2/728098724
8,338,338.2/7282
2,338,338.2/7282/05
0,338,338.2/7282/0904
1,338,338.2/7282/091724
1,338,338.2/7282/092273
1,338,338.2/7282/0951
0,338,338.2/7282/09595
0,338,338.2/7282/09598
1,338,338.2/7282/097123
1,338,338.2/7282/0972
2,338,338.2/7282/0973
1,338,338.2/7282/097305
1,338,338.2/7282/09764
1,338,338.2/7282/0979409041
0,338,338.2/7282/098
1,338,338.2/7282/0987
1,338,338.2/728203
0,338,338.2/728209172409045
1,338,338.2/72820947
0,338,338.2/72820951
1,338,338.2/728209536
1,338,338.2/72820953809045
1,338,338.2/728209567
2,338,338.2/72820967
2,338,338.2/7282097123
1,338,338.2/728209713
1,338,338.2/728209716
1,338,338.2/7282097262
1,338,338.2/72820972983
8,338,338.2/72820973
1,338,338.2/72820982
1,338,338.2/728209870904
1,338,338.2/7283
2,338,338.2/7283/0971
1,338,338.2/7283/09712334
0,338,338.2/72830971232
1,338,338.2/7285
1,338,338.2/7285/0973
1,338,338.2/7285/098
1,338,338.2/7285/0982
1,338,338.2/7285094
0,338,338.2/72850973
1,338,338.2/72909567090511
1,338,338.2/730977677
2,338,338.2/74097309034
1,338,338.2/741
1,338,338.2/741/09
1,338,338.2/741/09667
2,338,338.2/741/0978666309034
1,338,338.2/74109667
1,338,338.2/7410985
1,338,338.2/7421/098509034
1,338,338.2/743/0978668
2,338,338.2/7430973
2,338,338.2/7430978
1,338,338.2/7430978668
1,338,338.2/74623
2,338,338.2/74649097309041
1,338,338.2/74926
1,338,338.2/74932
0,338,338.2/74932/097913
1,338,338.2/749320943
1,338,338.2/7493209713132
1,338,338.2/763
1,338,338.2/763/097543
1,338,338.2/763209
2,338,338.2/76320986109034
2,338,338.2/7640975709034
1,338,338.2/78/0976
2,338,338.2/7809544
1,338,338.2/78209673
1,338,338.20
1,338,338.200387464
0,338,338.2003984
1,338,338.2003984754
1,338,338.20212
1,338,338.2029
1,338,338.205
1,338,338.2082
0,338,338.20912689
0,338,338.20913478
2,338,338.2091724
1,338,338.2093458
0,338,338.2093874
0,338,338.20951
1,338,338.20954
1,338,338.20959
3,338,338.2096
1,338,338.20964
1,338,338.2096751
0,338,338.2096809034
2,338,338.2097
3,338,338.20971
1,338,338.20971/05
1,338,338.2097131
1,338,338.20972
1,338,338.20973
2,338,338.20979/09034
1,338,338.209792
2,338,338.209794/09034
1,338,338.2098
0,338,338.20981
1,338,338.209831
0,338,338.20983764
3,338,338.20985
0,338,338.209861
1,338,338.209866
2,338,338.209953
1,338,338.2099597
15,338,338.23
2,338,338.23167
0,338,338.23200000000003
0,338,338.232709599
0,338,338.23282
1,338,338.232820112
1,338,338.232820973
1,338,338.232850951
1,338,338.2356
1,338,338.23578
1,338,338.2358
0,338,338.23599999999999
1,338,338.2367
1,338,338.23689
0,338,338.256
0,338,338.26
3,338,338.267
1,338,338.2678
1,338,338.2689
2,338,338.27
2,338,338.272
0,338,338.2724
1,338,338.272405
1,338,338.2724092
7,338,338.2724094
0,338,338.27240941
1,338,338.272409411
1,338,338.2724094110904
1,338,338.27240951
1,338,338.27240953
1,338,338.27240954
0,338,338.27240973
1,338,338.27240975
1,338,338.27240983
13,338,338.2728
1,338,338.2728021
1,338,338.27280904
0,338,338.27280916336
1,338,338.272809405
1,338,338.2728094386
0,338,338.27280947
1,338,338.272809475
1,338,338.2728095
0,338,338.27280951
1,338,338.272809538
0,338,338.27280955
0,338,338.27280956
1,338,338.2728096
1,338,338.27280965
1,338,338.272809667
1,338,338.2728096761
1,338,338.27280971
2,338,338.27280972
1,338,338.27280974851
2,338,338.272809763
1,338,338.27280984
1,338,338.27280993
38,338,338.27282
1,338,338.272820685
1,338,338.2728209
1,338,338.272820904
0,338,338.27282091713
1,338,338.27282091724
0,338,338.27282092
1,338,338.272820941
1,338,338.272820947
2,338,338.2728209481
1,338,338.2728209492
0,338,338.272820951
0,338,338.272820955
1,338,338.272820956
0,338,338.27282095957
1,338,338.2728209598
1,338,338.27282096
1,338,338.272820962021
1,338,338.2728209669
0,338,338.272820967
1,338,338.27282097124
2,338,338.272820972
1,338,338.272820973
1,338,338.2728209784
0,338,338.272820979409041
0,338,338.272820982
2,338,338.2728209866
2,338,338.272820987
0,338,338.272820994
0,338,338.27283
10,338,338.27285
2,338,338.27285094
1,338,338.272850941
1,338,338.27285095
1,338,338.272850951
1,338,338.272850971
2,338,338.272850973
1,338,338.2728509748
1,338,338.272850984
1,338,338.272909567090511
3,338,338.273
0,338,338.273094355360904
1,338,338.27309776
2,338,338.274
1,338,338.274092
1,338,338.274097309034
1,338,338.27410924
1,338,338.2741096
2,338,338.27410985
1,338,338.2742098
2,338,338.27421
2,338,338.274210940902
0,338,338.274210972
2,338,338.2743
1,338,338.27430942982
1,338,338.2749
1,338,338.274926
6,338,338.274932
0,338,338.2749320973
1,338,338.27494
1,338,338.2763097543
1,338,338.27632097
1,338,338.276320981648
1,338,338.276320986109034
2,338,338.27636
1,338,338.27636097124
3,338,338.27640983
2,338,338.278
0,338,338.2780976
1,338,338.2782096
0,338,338.278209673
0,338,338.27820968
1,338,338.2782096881
4,338,338.283
1,338,338.28310
1,338,338.28319
1,338,338.28340
1,338,338.28345
1,338,338.28346
1,338,338.28394
1,338,338.289
1,338,338.291034
2,338,338.29134
2,338,338.291347
1,338,338.2913578
4,338,338.293
1,338,338.29346
2,338,338.29347
1,338,338.293478
1,338,338.2983
1,338,338.29938745
11,338,338.3
1,338,338.3/472
1,338,338.3/71
1,338,338.3/71/0973
1,338,338.3/713755
2,338,338.3/7140972909031
1,338,338.3/7141209598
0,338,338.3/718
1,338,338.3/718091724
1,338,338.3/72/068
1,338,338.3/72/709204
2,338,338.3/7209411
1,338,338.3/724091824
1,338,338.3/72411
2,338,338.3/7243209794
1,338,338.3/725384
1,338,338.3/7253841/09741
1,338,338.3/7253843/09764
1,338,338.3/72538809763
9,338,338.3/727
1,338,338.3/727/0947
1,338,338.3/727/0951212
1,338,338.3/727/0952
1,338,338.3/727/0971
0,338,338.3/727/0971623
1,338,338.3/727/09718
2,338,338.3/727/0974
1,338,338.3/727/09759 |
1,338,338.3/727091631
2,338,338.3/72709163409034
1,338,338.3/727091638
1,338,338.3/727092/2
1,338,338.3/727094
2,338,338.3/7270974492
1,338,338.3/72709762
0,338,338.3/72709794
2,338,338.3/72709969
2,338,338.3/72742
1,338,338.3/72745
0,338,338.3/72753
2,338,338.3/7295
0,338,338.3/7295/091643
1,338,338.3/7295/097309034
1,338,338.3/7295041
0,338,338.3/72964309034
1,338,338.312
1,338,338.3142
1,338,338.34780
1,338,338.34789
1,338,338.356
1,338,338.357
1,338,338.36258
2,338,338.367
2,338,338.3670
1,338,338.3689
1,338,338.37/2/7
1,338,338.371
0,338,338.371200973
1,338,338.3713096761
1,338,338.3713756
0,338,338.371375609415
1,338,338.37137560983
0,338,338.37140979462
1,338,338.37141209598
1,338,338.3714120994
3,338,338.372
2,338,338.372.7
1,338,338.3720946
1,338,338.3724091824
0,338,338.372411
26,338,338.3727
1,338,338.37270011
2,338,338.37270021
0,338,338.3727091631
1,338,338.3727091644
0,338,338.3727091724
3,338,338.372709204
1,338,338.37270920411
1,338,338.37270920718
1,338,338.3727094
0,338,338.37270946351
1,338,338.3727094843
1,338,338.372709492
0,338,338.37270951212
1,338,338.37270951249021
0,338,338.37270952
0,338,338.37270954
1,338,338.3727096805
1,338,338.37270973
1,338,338.37270974
1,338,338.372709747109034
1,338,338.37270974721
1,338,338.372709794
1,338,338.37270985
0,338,338.37273
1,338,338.3727452
2,338,338.372758
1,338,338.3729
1,338,338.37295
0,338,338.37295097180904
0,338,338.37295097309034
0,338,338.372964309034
1,338,338.372974447
3,338,338.378
2,338,338.384
1,338,338.3849
1,338,338.386
1,338,338.39238
1,338,338.394
1,338,338.3945
1,338,338.395
89,338,338.4
1,338,338.4'737873
0,338,338.4'76151'0684
1,338,338.4//7629222/0973
2,338,338.4/042
1,338,338.4/095
1,338,338.4/0971
1,338,338.4/09713
1,338,338.4/0973
7,338,338.4/3
1,338,338.4/3/000973021
1,338,338.4/3/35507
1,338,338.4/3/61510973
1,338,338.4/30001
1,338,338.4/30009409032
1,338,338.4/300096
1,338,338.4/3004678/097309049
1,338,338.4/301
2,338,338.4/309437
1,338,338.4/33/00973
1,338,338.4/3306461
1,338,338.4/334/00973
1,338,338.4/3347731
2,338,338.4/3355
1,338,338.4/335522/0947
15,338,338.4/33621
1,338,338.4/33621 21
1,338,338.4/33621/07204
1,338,338.4/33621/0724
0,338,338.4/33621/091724
1,338,338.4/33621/0952
0,338,338.4/33621/0967
10,338,338.4/33621/0973
1,338,338.4/33621/09767
1,338,338.4/33621/09776
1,338,338.4/33621/10973
1,338,338.4/33621/786/0973
0,338,338.4/336210094
0,338,338.4/33621009598
0,338,338.4/33621096773
0,338,338.4/33621097281
4,338,338.4/336210973
0,338,338.4/3362109861
4,338,338.4/336211/0973
1,338,338.4/336216
1,338,338.4/336216/0973
1,338,338.4/3362177/0973
1,338,338.4/33621782/0973
1,338,338.4/33622/0973
1,338,338.4/336271
1,338,338.4/33627120941
1,338,338.4/336297461
1,338,338.4/33629794
1,338,338.4/3363/05
0,338,338.4/3363/094
1,338,338.4/336319
1,338,338.4/33636
2,338,338.4/336361
6,338,338.4/336362
2,338,338.4/336372878/0973
0,338,338.4/336373
1,338,338.4/33637384/0973
1,338,338.4/33637392
1,338,338.4/336373926/0979132
0,338,338.4/3364
1,338,338.4/3368382/00973
1,338,338.4/33684/200973
0,338,338.4/33684/2600973
1,338,338.4/337
0,338,338.4/3370956
1,338,338.4/337491724
11,338,338.4/3378
1,338,338.4/3378095
0,338,338.4/3378096762
0,338,338.4/337868
0,338,338.4/337871
0,338,338.4/3378973
1,338,338.4/361028
2,338,338.4/361447/0973
1,338,338.4/3615/10973
2,338,338.4/36150973
6,338,338.4/36151/0973
1,338,338.4/36151/09741
1,338,338.4/361510973
1,338,338.4/3615323214
1,338,338.4/3616075/0973
1,338,338.4/3617/461
0,338,338.4/36176
1,338,338.4/36213125/09747277
1,338,338.4/36233/0973
1,338,338.4/362913334/0973
0,338,338.4/3664/009411
1,338,338.4/3664/92
1,338,338.4/36647523094920903
1,338,338.4/3665538270973
2,338,338.4/36908/0973
2,338,338.4/3796
0,338,338.4/3796044/0973
0,338,338.4/37960440973
1,338,338.4/3796334/0941
1,338,338.4/37963340941
1,338,338.4/3796357/0973
2,338,338.4/3796357640973
1,338,338.4/5
1,338,338.4/5/01
1,338,338.4/5/09423709032
0,338,338.4/5/0971
0,338,338.4/5/0973
1,338,338.4/56/091724
1,338,338.4/561/000973
1,338,338.4/561/36210973
